,brand,category_code,product_code,price,event_type,shopping_time,coupon
16982206,samsung,appliances,vacuum,99.75,view,15,No
38733002,arg,appliances,microwave,56.6,view,20,No
10715143,samsung,electronics,tv,499.11,view,9,Yes
9772754,samsung,electronics,smartphone,197.04,view,15,Yes
10408146,kicx,electronics,subwoofer,35.26,view,5,No
34985783,lg,appliances,washer,321.73,view,5,Yes
4712305,yamaha,electronics,acoustic,148.88,view,16,No
24864745,leadbros,appliances,refrigerators,346.98,view,1,Yes
8066249,apple,electronics,smartphone,972.74,view,9,No
42277141,brw,furniture,cabinet,154.44,view,17,Yes
23159691,salamander,apparel,shoes,87.26,view,17,No
40078771,xing,appliances,refrigerators,192.51,view,3,Yes
841496,elenberg,appliances,scales,10.27,view,15,Yes
12816871,samsung,electronics,smartphone,694.72,view,22,Yes
40116322,xiaomi,electronics,smartphone,330.74,view,4,No
3136609,janome,appliances,sewing_machine,127.88,view,14,Yes
21014662,xiaomi,electronics,smartphone,190.22,view,9,No
8395259,nokia,electronics,telephone,23.16,view,14,Yes
27045579,samsung,electronics,smartphone,195.54,view,11,Yes
28168433,harper,electronics,tv,179.41,view,7,Yes
4958368,ritmix,accessories,bag,7.06,view,21,No
31719822,apple,electronics,smartphone,793.92,view,16,Yes
21137229,huawei,electronics,smartphone,252.2,view,10,Yes
35505304,ritmix,auto,videoregister,41.13,view,12,Yes
29573803,philips,appliances,vacuum,205.9,view,7,No
519784,brw,furniture,cabinet,83.14,view,10,No
11587973,sho-me,auto,videoregister,138.96,view,2,No
11020145,asus,electronics,smartphone,228.74,view,13,No
14604527,jbl,electronics,headphone,33.21,view,5,Yes
18267010,apple,electronics,smartphone,584.31,view,13,Yes
12662655,samsung,electronics,smartphone,130.49,view,17,Yes
27429805,shivaki,appliances,washer,60.93,view,16,No
31234059,vitek,appliances,coffee_machine,32.54,view,10,Yes
8682319,samsung,electronics,smartphone,131.02,view,17,Yes
38144048,apple,electronics,smartphone,1601.84,view,12,Yes
27527991,samsung,electronics,smartphone,142.58,view,16,Yes
1389886,fly,electronics,smartphone,43.73,view,4,No
5818672,xiaomi,electronics,headphone,22.34,view,14,Yes
20879588,brother,appliances,sewing_machine,127.13,view,8,No
20338650,apple,electronics,smartphone,745.58,view,18,No
20846057,apple,electronics,smartphone,735.0,view,7,No
39986161,samsung,electronics,smartphone,361.58,view,22,Yes
12269418,lenovo,computers,notebook,926.64,view,13,Yes
21328509,xiaomi,electronics,smartphone,190.22,view,13,Yes
7505010,xiaomi,electronics,smartphone,499.37,view,18,Yes
40353888,samsung,electronics,smartphone,193.02,view,8,No
33328121,meizu,electronics,smartphone,207.73,view,23,Yes
12926484,xiaomi,electronics,smartphone,167.05,view,3,No
7041265,apple,electronics,smartphone,730.26,view,12,Yes
29121743,oppo,electronics,smartphone,179.9,view,19,Yes
32711442,oneplus,electronics,smartphone,411.45,view,12,Yes
10258305,playme,auto,videoregister,223.92,view,2,Yes
18608014,xiaomi,electronics,smartphone,257.0,view,16,No
13611115,huter,construction,generator,492.65,view,12,No
36449404,samsung,electronics,tv,369.37,view,7,Yes
14467230,samsung,electronics,smartphone,230.36,view,4,Yes
41145021,nokia,electronics,smartphone,406.68,view,19,Yes
24079230,apple,electronics,smartphone,694.3,view,11,Yes
32404707,samsung,electronics,smartphone,131.53,view,8,Yes
33144818,samsung,appliances,vacuum,69.47,view,17,Yes
30532088,pulser,computers,desktop,514.79,view,18,Yes
32737475,huawei,electronics,clocks,154.16,view,13,Yes
30797029,oppo,electronics,smartphone,179.92,view,4,No
36456288,samsung,electronics,smartphone,244.12,view,7,No
31453592,apple,electronics,smartphone,1013.93,view,13,Yes
23582823,oppo,electronics,smartphone,592.01,view,5,No
22323391,apple,electronics,smartphone,952.41,view,7,Yes
16449021,alteco,construction,drill,76.71,view,9,Yes
21247542,smeg,appliances,juicer,694.97,view,12,Yes
36922412,xiaomi,electronics,smartphone,220.6,view,13,Yes
28124484,xiaomi,electronics,smartphone,190.22,view,6,No
28096662,lenovo,electronics,tablet,88.03,view,6,Yes
32375247,samsung,electronics,smartphone,131.51,view,7,No
1679364,samsung,electronics,smartphone,197.66,view,9,Yes
29018128,xiaomi,electronics,smartphone,135.01,view,17,Yes
24556706,samsung,electronics,smartphone,286.22,view,16,Yes
16433638,xiaomi,electronics,smartphone,142.86,view,9,Yes
23779656,native,apparel,shoes,144.12,view,8,Yes
2521681,xiaomi,electronics,smartphone,99.72,view,3,No
38680493,oppo,electronics,smartphone,463.3,view,19,No
22812142,zeta,computers,desktop,141.03,view,13,Yes
9908340,lg,appliances,refrigerators,1266.96,view,16,Yes
32831074,apple,electronics,smartphone,1013.93,view,14,No
918183,casio,electronics,clocks,79.02,view,16,Yes
1105316,samsung,electronics,smartphone,388.68,view,18,Yes
10400866,huawei,electronics,smartphone,952.08,view,5,Yes
39717681,xiaomi,electronics,smartphone,196.91,view,16,No
34470961,xiaomi,appliances,vacuum,102.42,view,16,No
24663791,huawei,electronics,smartphone,93.95,view,17,No
36889348,xiaomi,electronics,smartphone,152.9,view,13,Yes
36048533,vitek,appliances,vacuum,61.68,view,19,Yes
23158484,samsung,electronics,smartphone,257.15,view,17,Yes
41445141,pozis,appliances,refrigerators,295.76,view,6,No
5872595,artel,electronics,tv,307.03,view,14,Yes
42420100,samsung,electronics,smartphone,195.06,view,20,Yes
9337077,samsung,appliances,vacuum,69.47,view,9,No
5788373,redragon,computers,keyboard,48.65,view,13,No
36891749,xiaomi,electronics,smartphone,95.5,view,13,Yes
959125,apple,electronics,tablet,384.31,view,16,Yes
7769630,samsung,electronics,smartphone,131.76,view,4,Yes
35806760,indesit,appliances,refrigerators,356.88,view,16,Yes
8917964,samsung,electronics,headphone,107.71,view,3,Yes
26845223,baden,apparel,shoes,86.49,view,9,Yes
30334208,greyder,apparel,shoes,90.09,view,16,No
7679724,redmond,appliances,blender,56.15,view,2,Yes
22655072,hotpoint-ariston,appliances,hob,159.57,view,11,Yes
22414694,samsung,electronics,smartphone,287.57,view,8,Yes
14680506,vitek,appliances,vacuum,61.91,view,6,Yes
2552783,fila,apparel,keds,119.67,view,4,Yes
10450386,apple,electronics,smartphone,1181.5,view,6,No
20784315,hb,kids,toys,23.14,view,6,No
6848337,samsung,appliances,vacuum,64.02,view,10,No
12114618,xiaomi,electronics,smartphone,433.7,view,10,No
11897071,apple,electronics,tablet,411.57,view,7,Yes
23438216,garmin,electronics,clocks,849.41,view,3,No
12930759,beko,appliances,washer,180.16,view,3,No
30628179,garmin,electronics,clocks,510.51,view,23,No
21990514,xiaomi,electronics,smartphone,227.52,view,2,Yes
35847768,nokia,electronics,telephone,48.68,view,16,Yes
21151300,makita,construction,saw,390.07,view,11,Yes
24116091,puma,apparel,keds,100.13,view,12,No
40068274,apple,electronics,smartphone,459.21,view,3,No
40749092,rinnai,appliances,water_heater,527.68,view,14,Yes
28680350,brother,appliances,sewing_machine,780.53,view,14,Yes
33906903,samsung,electronics,smartphone,782.26,view,10,Yes
40621991,samsung,appliances,washer,306.05,view,12,Yes
35869874,calorie,construction,faucet,31.56,view,17,Yes
20162441,xiaomi,electronics,smartphone,385.85,view,16,No
5845145,belecoo,kids,carriage,176.62,view,14,Yes
39027148,samsung,electronics,smartphone,170.15,view,6,No
16365046,samsung,electronics,smartphone,131.63,view,9,No
9527374,samsung,electronics,tv,1001.0,view,12,Yes
31407447,hp,kids,carriage,61.78,view,13,Yes
26283087,apple,electronics,smartphone,460.0,view,21,Yes
32902043,oppo,electronics,smartphone,256.88,view,15,Yes
21797858,xiaomi,electronics,smartphone,227.26,view,17,No
40317722,apple,electronics,headphone,159.8,view,7,Yes
7817155,casio,electronics,clocks,45.82,view,5,Yes
11455156,xerox,computers,printer,94.98,view,18,Yes
20357327,apple,electronics,smartphone,812.09,view,19,No
2205852,samsung,electronics,tv,289.58,view,16,Yes
29796086,huawei,electronics,smartphone,694.74,view,10,Yes
37643567,gorenje,appliances,vacuum,82.34,view,4,No
31161643,samsung,computers,monitor,514.79,view,9,Yes
9190915,xiaomi,electronics,smartphone,411.59,view,7,Yes
9326375,xiaomi,auto,videoregister,71.56,view,9,Yes
4092514,apple,electronics,smartphone,733.41,view,9,No
41617413,salamander,apparel,shoes,55.34,view,9,Yes
22794204,xiaomi,electronics,headphone,42.47,view,13,No
1114034,casio,electronics,clocks,15.7,view,18,Yes
11096162,atlant,appliances,refrigerators,314.01,view,14,No
8747884,casio,electronics,clocks,72.25,view,18,Yes
24352768,apple,electronics,clocks,559.79,view,14,No
15896384,samsung,electronics,smartphone,1140.56,view,3,No
23701998,panasonic,electronics,telephone,27.67,view,7,No
17683448,pulser,computers,desktop,934.36,view,5,No
18632992,rieker,apparel,shoes,61.01,view,16,Yes
41271578,samsung,appliances,washer,476.17,view,3,No
28509104,apple,electronics,smartphone,1000.51,view,12,Yes
37726008,samsung,electronics,smartphone,223.95,view,6,Yes
14457292,redmond,appliances,kettle,26.13,view,4,Yes
8877331,xiaomi,electronics,smartphone,174.99,view,2,No
1665126,apple,electronics,smartphone,1415.48,view,8,No
8921126,xiaomi,electronics,smartphone,244.27,view,3,No
19274830,samsung,electronics,smartphone,145.13,view,7,Yes
32332563,texet,electronics,telephone,8.21,view,7,Yes
41645392,philips,electronics,telephone,28.08,view,9,Yes
38893367,moulinex,appliances,meat_grinder,154.42,view,4,Yes
31727399,philips,appliances,vacuum,102.94,view,16,Yes
8196044,samsung,appliances,vacuum,334.6,view,11,No
8748816,samsung,electronics,smartphone,288.04,view,19,Yes
23800695,xiaomi,electronics,headphone,22.95,view,8,Yes
11758824,playme,auto,videoregister,295.99,view,5,No
42315952,huawei,electronics,smartphone,102.94,view,18,No
28736811,dell,computers,notebook,483.67,view,14,Yes
5911269,yamaha,electronics,acoustic,279.5,view,15,Yes
15914564,apple,electronics,smartphone,578.06,view,3,No
33239204,apple,electronics,smartphone,1191.54,view,19,Yes
29474532,respect,apparel,shoes,79.02,view,6,No
37124441,bertoni,furniture,chair,7.84,view,15,No
30822650,dell,computers,notebook,846.61,view,5,Yes
35931556,sven,electronics,headphone,20.11,view,17,Yes
29702035,jbl,electronics,headphone,105.51,view,8,No
40133539,jordan,apparel,costume,190.46,view,4,Yes
9471367,gefest,appliances,hood,82.46,view,11,Yes
28983416,samsung,electronics,smartphone,224.54,view,17,Yes
22759747,apple,electronics,smartphone,534.09,view,13,Yes
39339127,lg,electronics,tv,459.16,view,11,Yes
35807603,apple,electronics,smartphone,1091.1,view,16,Yes
19075733,xiaomi,appliances,vacuum,298.32,view,4,Yes
39906712,pablosky,apparel,shoes,106.05,view,19,Yes
1307330,tefal,appliances,iron,110.43,view,3,Yes
30175873,asus,computers,notebook,692.5,view,15,Yes
1906954,reebok,apparel,keds,118.15,view,12,No
25302872,ariston,appliances,water_heater,117.04,view,8,Yes
29846964,apple,electronics,smartphone,1093.88,view,10,No
37050591,samsung,electronics,smartphone,257.15,view,15,Yes
15429988,garmin,electronics,clocks,343.75,view,15,No
5845925,canyon,electronics,clocks,55.06,view,14,No
10929912,vivo,electronics,smartphone,231.64,view,12,Yes
7717658,lg,appliances,refrigerators,463.3,view,3,Yes
19796634,samsung,electronics,smartphone,771.94,view,13,Yes
32632426,lg,appliances,refrigerators,1773.51,view,11,Yes
30454608,nokia,electronics,smartphone,128.08,view,17,Yes
17162197,bosch,appliances,coffee_grinder,43.73,view,16,Yes
38804926,apple,electronics,tablet,874.93,view,2,Yes
5306760,thermaltake,computers,power_supply,66.67,view,7,Yes
9657453,tefal,appliances,iron,56.6,view,13,No
6161406,kingston,computers,hdd,118.15,view,18,Yes
6324060,lg,appliances,refrigerators,463.3,view,1,Yes
16724687,samsung,electronics,smartphone,173.56,view,12,Yes
34636695,acer,computers,notebook,630.39,view,18,Yes
3792177,atlant,appliances,washer,235.01,view,5,Yes
6335520,metabo,construction,drill,549.45,view,1,No
27967603,vitek,appliances,iron,28.06,view,4,Yes
38983863,asus,computers,notebook,592.01,view,6,Yes
36317943,meizu,electronics,smartphone,369.84,view,5,Yes
3087813,chicco,kids,toys,12.84,view,13,No
21199746,lg,appliances,washer,601.56,view,11,No
33661180,optoma,electronics,projector,2128.75,view,7,Yes
26692500,huawei,electronics,smartphone,126.58,view,7,Yes
32855354,samsung,electronics,smartphone,283.23,view,14,No
889767,xiaomi,electronics,smartphone,146.41,view,15,Yes
4393507,lonex,kids,carriage,285.72,view,13,Yes
10114803,acer,computers,notebook,435.02,view,19,Yes
11621610,ariston,appliances,water_heater,91.56,view,3,No
1582775,samsung,electronics,smartphone,396.15,view,7,Yes
28628123,beko,appliances,washer,210.4,view,13,Yes
8139060,apple,electronics,smartphone,975.56,view,10,Yes
23919927,samsung,electronics,smartphone,898.32,view,9,Yes
12887700,samsung,electronics,smartphone,130.48,view,2,Yes
21411560,apple,electronics,smartphone,745.21,view,14,Yes
16076910,apple,electronics,smartphone,460.51,view,6,Yes
23597176,samsung,electronics,smartphone,257.15,view,5,Yes
22402272,asus,computers,notebook,483.67,view,8,Yes
25612095,samsung,electronics,smartphone,460.5,view,12,Yes
12730817,strobbs,apparel,keds,48.39,view,18,No
21791578,jvc,auto,player,144.15,view,17,Yes
11344352,sho-me,auto,videoregister,141.55,view,17,No
36878510,samsung,electronics,tv,488.81,view,12,Yes
40397396,apple,electronics,smartphone,385.83,view,8,No
20232204,lenovo,computers,notebook,248.63,view,17,Yes
2480186,samsung,electronics,smartphone,1037.35,view,2,Yes
15722022,lg,computers,monitor,229.07,view,19,Yes
36095920,xiaomi,electronics,smartphone,483.59,view,21,Yes
2258479,nokia,electronics,smartphone,101.68,view,17,Yes
19346112,kingston,computers,hdd,30.86,view,8,No
39541193,dauscher,appliances,refrigerators,213.62,view,14,No
27488751,samsung,electronics,smartphone,605.99,view,16,No
3782387,kenwood,auto,player,188.94,view,5,No
11594906,xiaomi,electronics,smartphone,232.39,view,2,Yes
1436120,indesit,appliances,washer,202.84,view,5,Yes
18383162,xiaomi,electronics,smartphone,133.33,view,14,No
29685982,samsung,appliances,vacuum,64.02,view,8,Yes
8314252,nike,apparel,keds,159.33,view,13,No
213771,pioneer,electronics,acoustic,223.94,view,6,Yes
20950266,mltl,apparel,dress,39.9,view,8,Yes
13670498,yasin,electronics,tv,115.79,view,12,Yes
4202360,asus,computers,notebook,360.11,view,11,No
31335737,apple,electronics,smartphone,1002.57,view,12,No
18924362,xiaomi,electronics,smartphone,191.77,view,1,No
12673599,samsung,electronics,smartphone,230.33,view,18,No
21370311,wonlex,electronics,clocks,19.82,view,13,Yes
33250893,epson,computers,printer,148.78,view,19,No
14718400,apple,electronics,clocks,321.47,view,7,Yes
41135727,rockdale,electronics,acoustic,108.11,view,19,No
31773282,bosch,construction,drill,53.12,view,17,Yes
36844952,hoco,electronics,headphone,5.66,view,12,No
11751918,samsung,electronics,smartphone,627.98,view,5,Yes
7836123,samsung,electronics,clocks,259.72,view,5,Yes
36035039,apple,electronics,smartphone,1041.71,view,19,Yes
4805648,samsung,electronics,tv,635.25,view,17,No
27526368,samsung,electronics,smartphone,131.53,view,16,Yes
21948048,casio,electronics,clocks,77.74,view,21,Yes
7536915,meizu,electronics,smartphone,92.38,view,18,No
3337053,samsung,electronics,smartphone,291.05,view,16,Yes
25768884,covani,apparel,shoes,107.85,view,14,Yes
36648967,sjcam,electronics,video,85.52,view,9,Yes
25110024,apple,electronics,smartphone,460.05,view,5,No
210380,yamaha,electronics,acoustic,304.9,view,6,No
19507706,lg,electronics,tv,389.94,view,9,No
18248127,samsung,electronics,smartphone,145.13,view,12,No
32120889,midea,appliances,microwave,48.88,view,3,Yes
2932527,hp,computers,notebook,1477.49,view,10,Yes
30467654,apple,electronics,smartphone,1007.74,view,18,No
13915341,respect,apparel,shoes,75.42,view,15,Yes
17372905,polaris,appliances,mixer,26.51,view,19,Yes
24764800,samsung,electronics,smartphone,370.41,view,19,Yes
30112074,huawei,electronics,smartphone,676.71,view,14,Yes
8452980,xiaomi,electronics,headphone,43.24,view,15,Yes
36191288,samsung,electronics,smartphone,590.4,view,3,Yes
28473078,xiaomi,electronics,smartphone,223.67,view,11,No
2256955,elari,electronics,headphone,51.46,view,17,Yes
32423815,samsung,electronics,tv,559.96,view,8,No
6076153,epson,computers,printer,643.26,view,17,Yes
32043586,respect,apparel,shoes,97.56,view,1,Yes
11223382,eurolux,construction,saw,64.35,view,16,Yes
20899319,nexttab,electronics,tablet,61.74,view,8,Yes
15513247,samsung,appliances,washer,347.27,view,16,Yes
28899237,apple,electronics,headphone,33.42,view,16,No
41452735,samsung,electronics,smartphone,362.6,view,6,Yes
28185945,lg,electronics,tv,419.18,view,7,No
24510819,domini,furniture,chair,33.46,view,16,Yes
23420034,apple,electronics,smartphone,1559.63,view,2,No
19494865,ariston,appliances,water_heater,103.29,view,9,Yes
20318040,apple,electronics,smartphone,1541.84,view,18,Yes
32733550,apple,electronics,clocks,334.35,view,13,Yes
27354023,xiaomi,electronics,smartphone,224.28,view,15,No
9696340,bosch,appliances,refrigerators,449.97,view,14,Yes
15006069,samsung,electronics,smartphone,130.48,view,10,Yes
23046293,pioneer,auto,player,154.44,view,16,No
10461109,beko,appliances,dishwasher,300.88,view,6,No
2583534,samsung,electronics,tv,506.19,view,5,No
28128157,braun,appliances,iron,321.73,view,6,No
40128619,oppo,electronics,smartphone,231.64,view,4,Yes
23089401,samsung,electronics,smartphone,257.15,view,16,Yes
32497210,apple,electronics,smartphone,1502.15,view,9,No
31931035,asus,computers,notebook,875.16,view,19,Yes
10027245,saturn,appliances,kettle,12.36,view,17,Yes
30574262,samsung,electronics,smartphone,129.99,view,19,Yes
31938491,apple,electronics,smartphone,731.47,view,19,No
15379176,hyperx,computers,memory,49.16,view,15,Yes
29090535,irobot,appliances,vacuum,566.04,view,18,Yes
37024027,samsung,electronics,smartphone,88.24,view,14,No
13876398,oppo,electronics,smartphone,154.16,view,15,No
41084570,artel,appliances,washer,125.05,view,18,Yes
27436112,respect,apparel,shoes,107.85,view,16,Yes
24046310,elari,electronics,headphone,50.63,view,11,No
37004588,samsung,electronics,smartphone,131.53,view,14,No
